time,co2,temperature,humidity,motion
2026-06-12 16:31:29,655.4,23.4,35.3,0
2026-06-12 16:32:29,1696.6,24.8,44.2,1
2026-06-12 16:33:29,693.7,24.8,38.7,0
2026-06-12 16:34:29,630.6,24.0,35.7,1
2026-06-12 16:35:29,694.4,22.7,40.9,1
2026-06-12 16:36:29,696.5,23.3,41.1,1
2026-06-12 16:37:29,628.9,22.8,35.7,1
2026-06-12 16:38:29,695.6,22.2,37.1,0
2026-06-12 16:39:29,650.5,24.4,44.2,1
2026-06-12 16:40:29,618.4,24.1,37.2,1
2026-06-12 16:41:29,677.1,23.6,37.5,1
2026-06-12 16:42:29,614.7,22.0,42.4,1
2026-06-12 16:43:29,665.6,24.7,43.1,1
2026-06-12 16:44:29,659.2,24.9,44.9,1
2026-06-12 16:45:29,670.6,22.7,36.5,1
2026-06-12 16:46:29,640.1,23.0,39.3,1
2026-06-12 16:47:29,610.8,24.1,49.9,0
2026-06-12 16:48:29,691.3,24.5,39.7,1
2026-06-12 16:49:29,688.1,23.0,43.4,1
2026-06-12 16:50:29,684.7,23.5,40.7,0
2026-06-12 16:51:29,683.5,22.7,40.2,0
2026-06-12 16:52:29,665.0,22.5,39.1,1
2026-06-12 16:53:29,678.9,22.0,38.2,1
2026-06-12 16:54:29,664.9,24.7,47.7,1
2026-06-12 16:55:29,638.4,22.9,37.4,0
2026-06-12 16:56:29,687.7,23.8,43.9,1
2026-06-12 16:57:29,683.5,24.3,41.2,1
2026-06-12 16:58:29,673.0,22.0,35.5,1
2026-06-12 16:59:29,669.1,23.6,39.9,0
2026-06-12 17:00:29,615.5,23.3,43.6,0
2026-06-12 17:01:29,680.9,23.5,38.5,1
2026-06-12 17:02:29,653.1,23.2,39.8,1
2026-06-12 17:03:29,671.6,24.0,46.9,1
2026-06-12 17:04:29,686.2,24.0,40.3,0
2026-06-12 17:05:29,652.6,23.6,47.7,1
2026-06-12 17:06:29,642.2,22.5,43.7,1
2026-06-12 17:07:29,600.4,24.6,35.2,1
2026-06-12 17:08:29,672.3,22.9,39.4,0
2026-06-12 17:09:29,645.9,23.8,38.2,0
2026-06-12 17:10:29,676.5,23.5,36.3,1
2026-06-12 17:11:29,661.7,24.7,46.7,1
2026-06-12 17:12:29,674.0,24.7,39.2,1
2026-06-12 17:13:29,1873.5,22.6,43.0,1
2026-06-12 17:14:29,697.6,23.4,39.1,0
2026-06-12 17:15:29,678.2,22.1,36.9,1
2026-06-12 17:16:29,613.6,24.0,47.8,0
2026-06-12 17:17:29,620.5,23.0,43.8,1
2026-06-12 17:18:29,698.4,23.4,44.1,1
2026-06-12 17:19:29,672.1,22.0,48.2,1
2026-06-12 17:20:29,694.0,23.5,42.5,0
2026-06-12 17:21:29,681.3,23.8,45.5,1
2026-06-12 17:22:29,682.6,22.5,36.4,1
2026-06-12 17:23:29,1643.0,24.5,43.3,1
2026-06-12 17:24:29,600.8,23.9,48.3,0
2026-06-12 17:25:29,649.1,24.2,48.2,1
2026-06-12 17:26:29,626.2,23.1,44.2,0
2026-06-12 17:27:29,674.6,24.6,37.6,1
2026-06-12 17:28:29,658.2,22.8,47.5,1
2026-06-12 17:29:29,618.7,24.0,37.4,1
2026-06-12 17:30:29,687.0,23.8,47.5,0
2026-06-12 17:31:29,654.3,24.3,39.7,1
2026-06-12 17:32:29,683.8,24.5,48.7,1
2026-06-12 17:33:29,649.1,23.8,41.7,1
2026-06-12 17:34:29,676.0,23.6,49.0,1
2026-06-12 17:35:29,653.9,23.4,42.5,1
2026-06-12 17:36:29,661.8,23.6,39.6,1
2026-06-12 17:37:29,685.5,22.4,36.0,1
2026-06-12 17:38:29,609.0,22.4,38.4,1
2026-06-12 17:39:29,684.1,22.3,47.4,1
2026-06-12 17:40:29,637.3,23.2,40.6,1
2026-06-12 17:41:29,624.6,22.8,43.4,1
2026-06-12 17:42:29,604.8,22.9,38.8,0
2026-06-12 17:43:29,619.4,22.3,36.6,1
2026-06-12 17:44:29,637.8,24.3,38.0,1
2026-06-12 17:45:29,1796.2,23.3,49.6,1
2026-06-12 17:46:29,646.8,22.7,43.0,0
2026-06-12 17:47:29,604.7,22.7,46.3,1
2026-06-12 17:48:29,633.4,24.2,44.5,1
2026-06-12 17:49:29,639.4,23.0,36.0,1
2026-06-12 17:50:29,690.8,23.6,40.4,1
2026-06-12 17:51:29,632.7,23.8,41.6,1
2026-06-12 17:52:29,663.7,24.9,37.9,1
2026-06-12 17:53:29,696.5,22.5,36.0,1
2026-06-12 17:54:29,697.3,23.7,41.0,1
2026-06-12 17:55:29,640.8,22.3,41.7,0
2026-06-12 17:56:29,664.3,25.0,45.9,0
2026-06-12 17:57:29,696.1,23.4,48.5,0
2026-06-12 17:58:29,678.0,22.3,39.1,0
2026-06-12 17:59:29,647.3,24.8,41.9,1
2026-06-12 18:00:29,699.3,24.2,45.8,0
2026-06-12 18:01:29,628.1,23.1,43.0,0
2026-06-12 18:02:29,639.6,22.6,35.3,1
2026-06-12 18:03:29,608.6,23.8,40.6,1
2026-06-12 18:04:29,695.5,22.7,37.3,1
2026-06-12 18:05:29,647.3,22.9,35.5,1
2026-06-12 18:06:29,657.6,24.7,43.5,1
2026-06-12 18:07:29,670.8,24.6,42.3,0
2026-06-12 18:08:29,630.2,24.5,37.9,1
2026-06-12 18:09:29,678.2,22.3,38.2,1
2026-06-12 18:10:29,614.0,24.5,35.5,1
2026-06-12 18:11:29,680.3,23.9,43.7,1
2026-06-12 18:12:29,689.1,22.8,36.2,1
2026-06-12 18:13:29,663.4,22.1,42.8,1
2026-06-12 18:14:29,674.5,22.9,49.1,1
2026-06-12 18:15:29,601.6,23.3,42.6,1
2026-06-12 18:16:29,615.8,24.2,49.0,1
2026-06-12 18:17:29,696.7,22.6,48.2,0
2026-06-12 18:18:29,680.3,24.0,36.4,1
2026-06-12 18:19:29,628.9,23.7,38.3,0
2026-06-12 18:20:29,626.9,23.6,44.4,1
2026-06-12 18:21:29,635.5,23.4,40.6,0
2026-06-12 18:22:29,685.8,22.1,43.3,0
2026-06-12 18:23:29,660.6,24.8,38.4,0
2026-06-12 18:24:29,637.5,22.6,48.0,0
2026-06-12 18:25:29,626.6,24.3,37.0,1
2026-06-12 18:26:29,614.3,22.9,38.5,1
2026-06-12 18:27:29,668.6,22.8,45.4,1
2026-06-12 18:28:29,666.9,23.3,50.0,1
2026-06-12 18:29:29,601.3,23.0,42.8,1
2026-06-12 18:30:29,637.3,22.5,47.5,1
2026-06-12 18:31:29,658.6,22.1,35.6,1
2026-06-12 18:32:29,695.5,22.8,40.6,1
2026-06-12 18:33:29,658.6,22.6,38.1,1
2026-06-12 18:34:29,600.3,23.5,36.0,0
2026-06-12 18:35:29,659.5,24.8,36.1,1
2026-06-12 18:36:29,660.7,22.7,39.0,1
2026-06-12 18:37:29,648.4,23.6,41.7,1
2026-06-12 18:38:29,649.8,24.5,38.1,0
2026-06-12 18:39:29,698.8,22.9,41.3,0
2026-06-12 18:40:29,647.8,22.5,43.1,1
2026-06-12 18:41:29,626.6,24.1,38.3,1
2026-06-12 18:42:29,674.3,23.7,35.9,1
2026-06-12 18:43:29,658.6,23.6,40.8,0
2026-06-12 18:44:29,661.9,24.8,37.6,1
2026-06-12 18:45:29,685.4,22.5,35.6,1
2026-06-12 18:46:29,647.1,22.9,37.7,1
2026-06-12 18:47:29,682.9,24.7,35.5,1
2026-06-12 18:48:29,693.2,24.3,41.8,1
2026-06-12 18:49:29,698.6,22.4,40.0,1
2026-06-12 18:50:29,678.2,24.7,49.9,1
2026-06-12 18:51:29,679.1,24.7,43.3,1
2026-06-12 18:52:29,668.9,23.0,39.6,1
2026-06-12 18:53:29,696.6,24.3,36.7,1
2026-06-12 18:54:29,684.6,24.8,45.2,0
2026-06-12 18:55:29,684.2,24.2,47.4,1
2026-06-12 18:56:29,609.9,22.5,48.9,1
2026-06-12 18:57:29,653.2,24.8,40.0,1
2026-06-12 18:58:29,639.8,22.0,39.3,0
2026-06-12 18:59:29,643.7,23.8,35.6,0
2026-06-12 19:00:29,442.6,21.3,52.5,0
2026-06-12 19:01:29,393.8,20.7,47.7,0
2026-06-12 19:02:29,455.4,19.9,47.5,0
2026-06-12 19:03:29,424.3,19.9,47.0,0
2026-06-12 19:04:29,393.8,21.5,46.1,0
2026-06-12 19:05:29,429.6,21.0,42.4,0
2026-06-12 19:06:29,420.6,20.3,45.2,0
2026-06-12 19:07:29,370.7,20.4,50.2,0
2026-06-12 19:08:29,459.3,19.7,53.9,0
2026-06-12 19:09:29,383.6,21.4,46.4,0
2026-06-12 19:10:29,412.9,19.7,42.7,0
2026-06-12 19:11:29,400.5,21.6,56.1,0
2026-06-12 19:12:29,457.0,21.6,53.4,0
2026-06-12 19:13:29,444.6,20.7,50.6,0
2026-06-12 19:14:29,463.1,21.5,46.5,0
2026-06-12 19:15:29,393.4,19.7,56.4,0
2026-06-12 19:16:29,419.0,19.6,56.8,0
2026-06-12 19:17:29,410.6,19.6,46.6,0
2026-06-12 19:18:29,455.3,22.1,43.8,0
2026-06-12 19:19:29,445.5,21.0,53.5,0
2026-06-12 19:20:29,388.4,19.7,53.3,1
2026-06-12 19:21:29,409.4,21.4,43.2,0
2026-06-12 19:22:29,427.4,20.5,46.4,0
2026-06-12 19:23:29,372.5,22.3,48.9,0
2026-06-12 19:24:29,380.8,22.3,42.1,0
2026-06-12 19:25:29,412.6,19.9,55.2,0
2026-06-12 19:26:29,377.9,20.5,42.9,0
2026-06-12 19:27:29,402.5,20.2,46.4,0
2026-06-12 19:28:29,421.6,20.6,53.6,1
2026-06-12 19:29:29,456.2,21.6,42.3,1
2026-06-12 19:30:29,446.4,20.5,46.4,0
2026-06-12 19:31:29,1782.2,22.0,44.6,1
2026-06-12 19:32:29,378.6,22.5,56.0,0
2026-06-12 19:33:29,429.4,20.9,46.2,0
2026-06-12 19:34:29,450.3,21.6,56.7,0
2026-06-12 19:35:29,441.3,20.3,52.7,0
2026-06-12 19:36:29,412.9,19.7,56.1,0
2026-06-12 19:37:29,381.0,20.0,51.5,0
2026-06-12 19:38:29,448.0,21.2,53.7,0
2026-06-12 19:39:29,416.5,21.9,51.9,0
2026-06-12 19:40:29,449.4,21.1,50.5,0
2026-06-12 19:41:29,429.4,19.7,49.0,0
2026-06-12 19:42:29,410.3,21.7,49.8,0
2026-06-12 19:43:29,396.1,20.5,42.7,0
2026-06-12 19:44:29,423.9,22.4,52.1,0
2026-06-12 19:45:29,389.2,19.8,50.4,0
2026-06-12 19:46:29,413.2,20.6,45.2,0
2026-06-12 19:47:29,404.4,20.7,44.9,0
2026-06-12 19:48:29,430.3,21.8,45.7,0
2026-06-12 19:49:29,388.2,19.8,52.1,0
2026-06-12 19:50:29,1560.3,20.6,46.2,1
2026-06-12 19:51:29,454.7,20.5,55.5,0
2026-06-12 19:52:29,427.2,20.0,42.9,0
2026-06-12 19:53:29,403.9,22.3,54.6,0
2026-06-12 19:54:29,458.4,19.7,51.6,0
2026-06-12 19:55:29,449.1,21.1,55.7,0
2026-06-12 19:56:29,438.6,21.2,51.8,0
2026-06-12 19:57:29,408.3,21.1,56.0,0
2026-06-12 19:58:29,415.8,22.2,51.2,0
2026-06-12 19:59:29,393.2,20.8,52.2,0
2026-06-12 20:00:29,383.0,20.5,51.9,0
2026-06-12 20:01:29,455.5,20.2,42.6,0
2026-06-12 20:02:29,387.0,22.3,46.4,0
2026-06-12 20:03:29,407.4,20.5,52.9,0
2026-06-12 20:04:29,417.7,20.4,55.8,0
2026-06-12 20:05:29,395.8,22.5,46.8,0
2026-06-12 20:06:29,456.3,19.8,43.4,0
2026-06-12 20:07:29,424.9,19.9,53.8,0
2026-06-12 20:08:29,431.1,21.7,42.9,0
2026-06-12 20:09:29,445.5,19.9,52.0,0
2026-06-12 20:10:29,380.6,20.6,55.3,0
2026-06-12 20:11:29,378.4,22.5,54.7,0
2026-06-12 20:12:29,403.1,22.0,45.4,0
2026-06-12 20:13:29,464.1,21.6,55.1,0
2026-06-12 20:14:29,433.0,21.8,50.2,0
2026-06-12 20:15:29,1892.7,20.1,45.0,1
2026-06-12 20:16:29,427.4,22.1,48.1,0
2026-06-12 20:17:29,408.2,21.5,56.6,0
2026-06-12 20:18:29,404.1,21.4,51.5,0
2026-06-12 20:19:29,436.6,20.0,49.0,0
2026-06-12 20:20:29,400.3,19.9,46.5,0
2026-06-12 20:21:29,426.8,22.2,50.6,0
2026-06-12 20:22:29,429.0,22.4,42.7,0
2026-06-12 20:23:29,424.6,20.7,52.2,0
2026-06-12 20:24:29,452.3,20.6,54.7,0
2026-06-12 20:25:29,1784.8,21.4,56.9,1
2026-06-12 20:26:29,432.1,21.4,52.1,0
2026-06-12 20:27:29,452.1,20.6,42.4,0
2026-06-12 20:28:29,445.0,20.1,47.5,0
2026-06-12 20:29:29,397.8,20.4,55.1,0
2026-06-12 20:30:29,468.8,22.4,42.5,0
2026-06-12 20:31:29,384.6,19.6,52.8,0
2026-06-12 20:32:29,394.6,21.7,43.9,1
2026-06-12 20:33:29,385.4,22.2,45.8,0
2026-06-12 20:34:29,374.8,19.7,46.8,0
2026-06-12 20:35:29,403.1,22.0,54.1,0
2026-06-12 20:36:29,453.2,20.3,48.0,0
2026-06-12 20:37:29,418.4,21.0,45.0,0
2026-06-12 20:38:29,390.8,21.9,46.5,0
2026-06-12 20:39:29,454.8,21.3,50.4,0
2026-06-12 20:40:29,408.3,22.1,49.2,0
2026-06-12 20:41:29,469.3,19.5,44.5,0
2026-06-12 20:42:29,455.9,21.5,52.6,0
2026-06-12 20:43:29,439.1,21.2,49.2,0
2026-06-12 20:44:29,436.0,21.9,56.6,0
2026-06-12 20:45:29,385.5,22.3,48.0,0
2026-06-12 20:46:29,405.4,22.1,51.0,0
2026-06-12 20:47:29,422.2,19.5,42.2,0
2026-06-12 20:48:29,420.1,22.4,52.8,0
2026-06-12 20:49:29,461.5,19.7,54.7,0
2026-06-12 20:50:29,447.3,20.0,46.4,0
2026-06-12 20:51:29,461.9,19.8,50.5,0
2026-06-12 20:52:29,439.1,22.5,54.7,0
2026-06-12 20:53:29,419.4,19.6,54.7,0
2026-06-12 20:54:29,391.0,19.6,53.6,0
2026-06-12 20:55:29,379.2,21.4,55.8,0
2026-06-12 20:56:29,383.1,22.2,47.8,0
2026-06-12 20:57:29,459.8,20.3,55.1,0
2026-06-12 20:58:29,388.9,19.9,53.6,1
2026-06-12 20:59:29,390.5,21.2,52.9,0
2026-06-12 21:00:29,467.8,21.5,46.4,0
2026-06-12 21:01:29,416.0,21.2,53.6,0
2026-06-12 21:02:29,410.8,20.8,47.1,0
2026-06-12 21:03:29,376.9,21.2,53.3,0
2026-06-12 21:04:29,428.1,19.6,53.9,0
2026-06-12 21:05:29,373.5,19.9,46.2,0
2026-06-12 21:06:29,394.3,19.8,42.1,0
2026-06-12 21:07:29,461.3,21.8,48.5,0
2026-06-12 21:08:29,379.9,21.5,46.6,0
2026-06-12 21:09:29,424.9,22.2,46.8,0
2026-06-12 21:10:29,396.7,20.9,50.1,0
2026-06-12 21:11:29,449.4,22.4,47.3,0
2026-06-12 21:12:29,464.5,20.3,52.0,0
2026-06-12 21:13:29,1611.3,19.7,55.6,1
2026-06-12 21:14:29,425.5,19.8,53.3,0
2026-06-12 21:15:29,428.3,21.1,43.3,0
2026-06-12 21:16:29,462.5,20.8,44.5,0
2026-06-12 21:17:29,415.0,22.2,47.6,0
2026-06-12 21:18:29,1758.9,20.2,45.4,1
2026-06-12 21:19:29,439.9,22.5,49.1,0
2026-06-12 21:20:29,452.5,22.2,43.8,0
2026-06-12 21:21:29,382.1,19.6,56.3,0
2026-06-12 21:22:29,382.5,20.1,54.2,0
2026-06-12 21:23:29,384.8,20.9,50.1,1
2026-06-12 21:24:29,418.4,19.9,48.0,0
2026-06-12 21:25:29,444.0,20.2,56.6,0
2026-06-12 21:26:29,374.4,19.7,56.2,0
2026-06-12 21:27:29,441.6,22.5,44.4,0
2026-06-12 21:28:29,422.5,22.1,43.3,0
2026-06-12 21:29:29,407.7,20.6,46.9,1
2026-06-12 21:30:29,465.6,20.5,52.2,0
2026-06-12 21:31:29,443.2,19.6,45.9,0
2026-06-12 21:32:29,453.8,22.5,48.0,0
2026-06-12 21:33:29,379.0,20.6,49.1,0
2026-06-12 21:34:29,399.0,19.6,55.7,0
2026-06-12 21:35:29,458.7,20.6,45.5,0
2026-06-12 21:36:29,374.2,21.0,52.3,0
2026-06-12 21:37:29,461.0,21.4,53.7,0
2026-06-12 21:38:29,383.8,19.5,54.9,0
2026-06-12 21:39:29,402.6,22.4,45.5,0
2026-06-12 21:40:29,463.2,20.8,56.5,0
2026-06-12 21:41:29,446.7,20.2,47.7,0
2026-06-12 21:42:29,468.7,22.1,48.6,0
2026-06-12 21:43:29,389.9,19.9,55.2,0
2026-06-12 21:44:29,409.6,21.1,49.2,0
2026-06-12 21:45:29,406.9,20.9,45.2,0
2026-06-12 21:46:29,381.7,21.3,53.3,0
2026-06-12 21:47:29,425.0,20.4,55.2,0
2026-06-12 21:48:29,454.3,21.2,49.4,0
2026-06-12 21:49:29,376.7,20.7,50.4,0
2026-06-12 21:50:29,456.0,19.8,48.2,0
2026-06-12 21:51:29,378.1,21.2,48.6,0
2026-06-12 21:52:29,389.0,20.4,56.6,0
2026-06-12 21:53:29,463.6,20.6,44.8,0
2026-06-12 21:54:29,425.7,21.3,45.2,0
2026-06-12 21:55:29,438.6,20.8,53.5,0
2026-06-12 21:56:29,392.8,19.5,50.0,0
2026-06-12 21:57:29,406.1,22.4,44.2,1
2026-06-12 21:58:29,407.4,21.1,43.1,0
2026-06-12 21:59:29,413.1,22.2,54.1,0
2026-06-12 22:00:29,434.1,19.8,55.2,0
2026-06-12 22:01:29,392.8,20.5,44.5,0
2026-06-12 22:02:29,417.3,22.3,52.9,0
2026-06-12 22:03:29,1809.7,20.8,49.8,1
2026-06-12 22:04:29,465.1,20.0,54.0,0
2026-06-12 22:05:29,450.1,21.2,46.0,0
2026-06-12 22:06:29,440.5,20.3,46.7,0
2026-06-12 22:07:29,463.6,22.4,48.5,0
2026-06-12 22:08:29,462.8,19.8,44.6,0
2026-06-12 22:09:29,423.3,21.9,48.6,0
2026-06-12 22:10:29,409.3,21.4,45.4,0
2026-06-12 22:11:29,397.5,20.0,55.5,0
2026-06-12 22:12:29,396.9,20.2,48.8,1
2026-06-12 22:13:29,385.7,21.0,49.0,0
2026-06-12 22:14:29,409.9,21.8,49.5,0
2026-06-12 22:15:29,376.3,21.6,42.8,0
2026-06-12 22:16:29,387.3,20.6,53.5,0
2026-06-12 22:17:29,422.6,20.2,49.0,0
2026-06-12 22:18:29,459.5,20.9,54.0,0
2026-06-12 22:19:29,428.8,19.9,43.7,0
2026-06-12 22:20:29,417.8,20.9,47.8,0
2026-06-12 22:21:29,413.5,21.8,55.8,0
2026-06-12 22:22:29,406.0,20.8,52.2,0
2026-06-12 22:23:29,393.5,21.8,54.9,0
2026-06-12 22:24:29,445.5,19.5,53.3,0
2026-06-12 22:25:29,432.1,20.2,44.2,0
2026-06-12 22:26:29,426.7,21.5,55.1,0
2026-06-12 22:27:29,437.2,22.3,51.0,0
2026-06-12 22:28:29,446.3,20.1,54.4,0
2026-06-12 22:29:29,404.6,22.3,45.2,0
2026-06-12 22:30:29,370.2,22.3,52.6,0
2026-06-12 22:31:29,455.7,20.5,52.0,0
2026-06-12 22:32:29,414.3,20.6,45.4,0
2026-06-12 22:33:29,463.3,21.1,53.8,0
2026-06-12 22:34:29,414.9,21.9,52.7,0
2026-06-12 22:35:29,454.7,20.0,42.3,0
2026-06-12 22:36:29,442.8,19.9,52.9,0
2026-06-12 22:37:29,439.4,21.7,42.7,0
2026-06-12 22:38:29,381.6,22.3,52.1,0
2026-06-12 22:39:29,441.6,22.3,43.4,0
2026-06-12 22:40:29,444.8,21.2,55.8,0
2026-06-12 22:41:29,446.4,19.7,55.0,0
2026-06-12 22:42:29,454.0,21.5,45.5,0
2026-06-12 22:43:29,375.7,20.9,47.7,0
2026-06-12 22:44:29,444.2,22.4,46.9,0
2026-06-12 22:45:29,466.7,22.1,46.6,0
2026-06-12 22:46:29,384.6,19.5,45.3,0
2026-06-12 22:47:29,422.5,20.2,55.9,0
2026-06-12 22:48:29,467.1,21.2,46.4,0
2026-06-12 22:49:29,398.4,19.8,47.6,0
2026-06-12 22:50:29,420.2,20.9,50.8,0
2026-06-12 22:51:29,426.9,19.9,42.4,0
2026-06-12 22:52:29,436.7,21.1,51.2,0
2026-06-12 22:53:29,456.7,20.1,45.8,0
2026-06-12 22:54:29,409.8,20.3,51.0,0
2026-06-12 22:55:29,434.5,20.8,51.3,0
2026-06-12 22:56:29,373.1,21.8,43.1,0
2026-06-12 22:57:29,420.0,20.2,46.6,0
2026-06-12 22:58:29,387.7,21.5,45.8,0
2026-06-12 22:59:29,403.0,21.7,48.4,0
2026-06-12 23:00:29,1664.2,20.3,54.0,1
2026-06-12 23:01:29,397.9,20.8,55.7,0
2026-06-12 23:02:29,460.9,21.1,46.5,0
2026-06-12 23:03:29,417.9,19.8,49.6,0
2026-06-12 23:04:29,405.8,20.3,44.6,0
2026-06-12 23:05:29,432.2,22.3,53.7,0
2026-06-12 23:06:29,409.9,20.7,54.5,0
2026-06-12 23:07:29,419.5,19.7,49.5,0
2026-06-12 23:08:29,425.8,20.1,52.9,0
2026-06-12 23:09:29,425.7,21.6,47.1,0
2026-06-12 23:10:29,401.3,20.1,47.0,0
2026-06-12 23:11:29,370.8,20.6,51.4,0
2026-06-12 23:12:29,396.2,20.5,50.8,0
2026-06-12 23:13:29,377.9,19.6,56.4,0
2026-06-12 23:14:29,446.3,21.3,54.1,0
2026-06-12 23:15:29,414.1,19.7,46.7,0
2026-06-12 23:16:29,400.0,22.4,53.6,0
2026-06-12 23:17:29,441.6,21.2,42.1,0
2026-06-12 23:18:29,462.1,21.1,49.3,0
2026-06-12 23:19:29,380.5,21.7,49.2,0
2026-06-12 23:20:29,441.7,21.3,50.8,0
2026-06-12 23:21:29,452.4,20.1,51.8,0
2026-06-12 23:22:29,391.9,20.1,52.2,0
2026-06-12 23:23:29,380.9,20.8,50.1,0
2026-06-12 23:24:29,464.9,20.2,47.1,0
2026-06-12 23:25:29,421.5,21.3,49.5,0
2026-06-12 23:26:29,440.9,19.7,43.9,0
2026-06-12 23:27:29,423.1,21.0,52.9,0
2026-06-12 23:28:29,433.1,21.8,44.2,0
2026-06-12 23:29:29,463.0,21.0,46.5,0
2026-06-12 23:30:29,373.1,20.0,43.1,0
2026-06-12 23:31:29,377.2,22.3,53.0,0
2026-06-12 23:32:29,419.7,22.0,43.3,0
2026-06-12 23:33:29,439.2,21.7,48.1,0
2026-06-12 23:34:29,372.8,20.1,43.5,0
2026-06-12 23:35:29,413.8,22.2,42.4,0
2026-06-12 23:36:29,379.5,21.5,46.1,0
2026-06-12 23:37:29,442.5,21.5,56.3,0
2026-06-12 23:38:29,423.4,21.6,51.7,0
2026-06-12 23:39:29,419.3,20.7,57.0,0
2026-06-12 23:40:29,431.5,21.6,46.2,0
2026-06-12 23:41:29,452.3,19.5,44.5,0
2026-06-12 23:42:29,415.8,21.9,52.0,0
2026-06-12 23:43:29,464.4,20.1,47.3,0
2026-06-12 23:44:29,415.3,20.2,46.0,0
2026-06-12 23:45:29,394.4,20.6,43.8,0
2026-06-12 23:46:29,440.8,21.2,47.1,0
2026-06-12 23:47:29,381.7,20.5,42.2,0
2026-06-12 23:48:29,454.7,20.9,48.8,0
2026-06-12 23:49:29,436.1,19.9,54.4,0
2026-06-12 23:50:29,390.1,20.2,55.6,1
2026-06-12 23:51:29,381.5,19.6,46.7,0
2026-06-12 23:52:29,399.0,22.3,53.3,1
2026-06-12 23:53:29,445.8,21.9,42.2,0
2026-06-12 23:54:29,469.5,21.0,52.3,0
2026-06-12 23:55:29,443.7,21.2,55.9,1
2026-06-12 23:56:29,463.6,22.3,55.2,0
2026-06-12 23:57:29,394.9,22.0,56.5,0
2026-06-12 23:58:29,429.4,20.6,50.4,1
2026-06-12 23:59:29,1658.3,22.5,45.5,1
2026-06-13 00:00:29,379.7,21.1,49.3,0
2026-06-13 00:01:29,444.3,22.2,43.1,0
2026-06-13 00:02:29,456.4,22.2,47.2,0
2026-06-13 00:03:29,410.5,22.1,56.3,0
2026-06-13 00:04:29,378.5,20.8,45.2,0
2026-06-13 00:05:29,436.8,21.5,46.6,0
2026-06-13 00:06:29,419.1,20.9,55.8,0
2026-06-13 00:07:29,409.4,21.8,45.2,0
2026-06-13 00:08:29,445.9,20.6,52.8,0
2026-06-13 00:09:29,402.9,20.7,55.3,0
2026-06-13 00:10:29,454.6,21.2,50.2,0
2026-06-13 00:11:29,396.8,21.7,56.8,0
2026-06-13 00:12:29,415.4,21.7,43.2,0
2026-06-13 00:13:29,394.7,22.2,56.7,0
2026-06-13 00:14:29,444.6,22.0,46.3,0
2026-06-13 00:15:29,392.1,19.7,55.0,0
2026-06-13 00:16:29,451.7,20.0,49.4,0
2026-06-13 00:17:29,456.9,21.5,44.6,0
2026-06-13 00:18:29,420.2,21.2,43.8,0
2026-06-13 00:19:29,457.8,20.0,49.8,0
2026-06-13 00:20:29,414.0,20.8,56.7,0
2026-06-13 00:21:29,390.2,21.8,51.2,0
2026-06-13 00:22:29,467.7,21.7,50.4,0
2026-06-13 00:23:29,385.0,19.6,54.3,0
2026-06-13 00:24:29,446.6,19.6,51.1,1
2026-06-13 00:25:29,442.8,21.0,43.8,0
2026-06-13 00:26:29,420.5,19.9,48.2,0
2026-06-13 00:27:29,451.1,20.6,42.3,0
2026-06-13 00:28:29,439.3,21.0,51.9,0
2026-06-13 00:29:29,394.3,21.0,47.5,0
2026-06-13 00:30:29,372.8,21.2,44.5,0
2026-06-13 00:31:29,457.4,21.1,50.4,0
2026-06-13 00:32:29,399.8,21.9,55.8,0
2026-06-13 00:33:29,394.1,21.2,50.7,1
2026-06-13 00:34:29,444.6,21.6,49.7,0
2026-06-13 00:35:29,454.6,22.4,51.5,0
2026-06-13 00:36:29,442.6,22.2,46.9,0
2026-06-13 00:37:29,441.0,20.2,53.2,0
2026-06-13 00:38:29,428.5,22.1,48.1,0
2026-06-13 00:39:29,408.5,20.2,44.5,0
2026-06-13 00:40:29,426.4,21.8,44.8,1
2026-06-13 00:41:29,451.8,19.9,48.1,0
2026-06-13 00:42:29,379.1,21.1,45.7,0
2026-06-13 00:43:29,441.5,20.4,47.8,0
2026-06-13 00:44:29,445.8,22.3,42.1,0
2026-06-13 00:45:29,376.1,22.0,57.0,0
2026-06-13 00:46:29,440.8,20.5,52.6,0
2026-06-13 00:47:29,450.6,21.3,52.3,0
2026-06-13 00:48:29,409.1,19.9,55.2,1
2026-06-13 00:49:29,392.5,21.4,51.9,0
2026-06-13 00:50:29,440.9,20.5,54.8,0
2026-06-13 00:51:29,414.9,22.4,52.0,0
2026-06-13 00:52:29,407.0,19.7,55.9,0
2026-06-13 00:53:29,423.2,22.4,53.9,0
2026-06-13 00:54:29,388.9,20.1,52.3,0
2026-06-13 00:55:29,413.6,20.2,52.7,0
2026-06-13 00:56:29,419.9,22.2,53.5,0
2026-06-13 00:57:29,463.4,21.6,54.9,0
2026-06-13 00:58:29,385.5,21.0,43.4,0
2026-06-13 00:59:29,394.5,20.8,51.7,0
2026-06-13 01:00:29,382.5,20.9,49.5,0
2026-06-13 01:01:29,456.4,21.3,49.4,0
2026-06-13 01:02:29,388.1,21.1,43.1,0
2026-06-13 01:03:29,370.8,20.2,56.4,0
2026-06-13 01:04:29,423.3,20.4,55.9,0
2026-06-13 01:05:29,448.5,22.5,53.4,0
2026-06-13 01:06:29,422.3,20.2,53.4,0
2026-06-13 01:07:29,401.2,19.6,51.2,0
